Field=#~Integer~#~50|Field=Designator~String~Designator~72|Field=Description_~String~Description_~161|Field=Fitted~String~Fitted~72|Field=Manufacturer 1~String~Manufacturer 1~72|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~129|Field=MCHP-ID~String~MCHP-ID~63|Field=Populated~String~Populated~63|Field=Quantity~Integer~Quantity~63|Field=Quantity Override~String~Quantity Override~63|Field=Supplier 1~String~Supplier 1~63|Field=Supplier Part Number 1~String~Supplier Part Number 1~63|Field=Supplier Unit Price 1~Float~Supplier Unit Price 1~68|Field=Status~String~Status~70|Field=DesignItemId~String~DesignItemId~70|Field=Footprint~String~Footprint~70|Field=Library Name~String~Library Name~52|Field=PartType~String~PartType~70|Field=Value~String~Value~35|Field=Manufacturer 2~String~Manufacturer 2~100|Field=Manufacturer 3~String~Manufacturer 3~100|Field=Manufacturer 4~String~Manufacturer 4~100|Field=Manufacturer 5~String~Manufacturer 5~100|Field=Manufacturer 6~String~Manufacturer 6~100|Field=Manufacturer 7~String~Manufacturer 7~100|Field=Manufacturer 8~String~Manufacturer 8~100|Field=Manufacturer 9~String~Manufacturer 9~100|Field=Manufacturer Part Number 2~String~Manufacturer Part Number 2~100|Field=Manufacturer Part Number 3~String~Manufacturer Part Number 3~100|Field=Manufacturer Part Number 4~String~Manufacturer Part Number 4~100|Field=Manufacturer Part Number 5~String~Manufacturer Part Number 5~100|Field=Manufacturer Part Number 6~String~Manufacturer Part Number 6~100|Field=Manufacturer Part Number 7~String~Manufacturer Part Number 7~100|Field=Manufacturer Part Number 8~String~Manufacturer Part Number 8~100|Field=Manufacturer Part Number 9~String~Manufacturer Part Number 9~100|Field=Supplier 2~String~Supplier 2~100|Field=Supplier 3~String~Supplier 3~100|Field=Supplier 4~String~Supplier 4~100|Field=Supplier 5~String~Supplier 5~100|Field=Supplier 6~String~Supplier 6~100|Field=Supplier 7~String~Supplier 7~100|Field=Supplier 8~String~Supplier 8~100|Field=Supplier 9~String~Supplier 9~100|Field=Supplier Part Number 2~String~Supplier Part Number 2~100|Field=Supplier Part Number 3~String~Supplier Part Number 3~100|Field=Supplier Part Number 4~String~Supplier Part Number 4~100|Field=Supplier Part Number 5~String~Supplier Part Number 5~100|Field=Supplier Part Number 6~String~Supplier Part Number 6~100|Field=Supplier Part Number 7~String~Supplier Part Number 7~100|Field=Supplier Part Number 8~String~Supplier Part Number 8~100|Field=Supplier Part Number 9~String~Supplier Part Number 9~100|Field=Supplier Unit Price 2~Float~Supplier Unit Price 2~100|Field=Supplier Unit Price 3~Float~Supplier Unit Price 3~100|Field=Supplier Unit Price 4~Float~Supplier Unit Price 4~100|Field=Supplier Unit Price 5~Float~Supplier Unit Price 5~100|Field=Supplier Unit Price 6~Float~Supplier Unit Price 6~100|Field=Supplier Unit Price 7~Float~Supplier Unit Price 7~100|Field=Supplier Unit Price 8~Float~Supplier Unit Price 8~100|Field=Supplier Unit Price 9~Float~Supplier Unit Price 9~100|Field=Symbol~String~Symbol~100|Field=CurrentDate~String~CurrentDate~100|ReportField=Currency~USD|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~SAMA5D27-SOM1-EK1_ REVD.1.PrjPcb|ReportField=ProjectFullPath~C:\Work\SAMA5D27-SOM\BASEBOARD\06_Hardware_Altium-Migrated\REVD1\SAMA5D27-SOM1-EK1_ REVD.1.PrjPcb|ReportField=Title~Bill of Materials For Project [SAMA5D27-SOM1-EK1_ REVD.1.PrjPcb] (No PCB Document Selected)|ReportField=ReportTime~6:12:40 PM|ReportField=ReportDate~6/7/2018|ReportField=ReportDateTime~6/7/2018 6:12:40 PM|ReportField=OutputName~Bill of Materials|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~None|ReportField=TotalQuantity~291|ReportField=TotalActualPrice~0|ReportField=TotalTargetPrice~0|ReportField=VersionControl_RevNumber~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=ProjectTitle~SAMA5D27-SOM1-EK1|ReportField=ProjectRevisionSCH~D1|ReportField=ProjectRevisionFAB~D1|ReportField=ProjectRevisionASSY~D1|ReportField=ProjectRevisionART~D1|ReportField=ProjectPartNumber~SAMA5D27-SOM1-EK1|ReportField=ProjectEngineer~Dragos Danaila|ReportField=ProjectDrawnBy~Dragos Danaila|ReportField=ProjectBoardNumber~10759|ReportField=Address1~2355 West Chandler Blvd.|ReportField=Address2~Chandler, AZ  85224|ReportField=Address3~|ReportField=Address4~USA|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=ApprovedBy2~|ReportField=ApprovedDate~|ReportField=ApprovedDate2~|ReportField=Author~|ReportField=CheckedBy~|ReportField=CheckedDate~|ReportField=CompanyName~Microchip Technology Inc.|ReportField=ConfigurationParameters~|ReportField=ConfiguratorName~|ReportField=CurrentDate~6/7/2018|ReportField=CurrentTime~6:10:53 PM|ReportField=Date~|ReportField=DocumentFullPathAndName~C:\Work\SAMA5D27-SOM\BASEBOARD\06_Hardware_Altium-Migrated\REVD1\SCH\01) Title & Revision Hi.SchDoc|ReportField=DocumentName~01) Title & Revision Hi.SchDoc|ReportField=DocumentNumber~1|ReportField=DrawnBy~|ReportField=DrawnDate~|ReportField=Engineer~|ReportField=History1Approved~|ReportField=History1Date~|ReportField=History1Description~|ReportField=History1ECO~|ReportField=History1Rev~|ReportField=History2Approved~|ReportField=History2Date~|ReportField=History2Description~|ReportField=History2ECO~|ReportField=History2Rev~|ReportField=ImagePath~|ReportField=IsUserConfigurable~|ReportField=ModifiedDate~6/7/2018|ReportField=Organization~Microchip Technology|ReportField=ProjectName~SAMA5D27-SOM1-EK1_ REVD.1.PrjPcb|ReportField=Revision~|ReportField=Rule~|ReportField=SheetNumber~1|ReportField=SheetTitle~**|ReportField=SheetTotal~9|ReportField=Time~Time|ReportField=Title~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=VersionControl_RevNumber~|ReportField=DataSourceFileName~SAMA5D27-SOM1-EK1_ REVD.1.PrjPcb|ReportField=DataSourceFullPath~C:\Work\SAMA5D27-SOM\BASEBOARD\06_Hardware_Altium-Migrated\REVD1\SAMA5D27-SOM1-EK1_ REVD.1.PrjPcb|ReportField=PCBConfigurationName~Sources|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
1|C1, C4, C9, C12, C13, C15, C17, C18, C20, C22, C24, C30, C31, C32, C34, C35, C36, C37, C39, C40, C41, C42, C43, C44, C45, C46, C47, C48, C51, C52, C54, C55, C57, C58, C59, C61, C63, C64, C66, C68, C71|CAP CER 0.1uF 50V 10% X7R SMD 0402|Fitted|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X7R1H104K050BB%26seller%3DDigi-Key%26sku%3D445-5932-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TDK{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X7R1H104K050BB%26seller%3DDigi-Key%26sku%3D445-5932-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C1005X7R1H104K050BB{URL.TIP}Manufacturer|CAP1463|YES|41|1|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X7R1H104K050BB%26seller%3DDigi-Key%26sku%3D445-5932-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}445-5932-1-ND{URL.TIP}Supplier|0.09|MCL Design|CAP1463|CAP_C_0402|MCHP-CDB.DbLib|Capacitor NP|0.1uF|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||||||||{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|||||||||Capacitor NP|6/7/2018
2|C2, C3, C5, C53, C56, C67|CAP CER 10uF 25V 20% X5R SMD 0603|Fitted|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1608X5R1E106M080AC%26seller%3DFarnell%26sku%3D2521968%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TDK{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1608X5R1E106M080AC%26seller%3DFarnell%26sku%3D2521968%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C1608X5R1E106M080AC{URL.TIP}Manufacturer|CAP1650|YES|6|1|Farnell|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1608X5R1E106M080AC%26seller%3DFarnell%26sku%3D2521968%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}2521968{URL.TIP}Supplier||MCL Design|CAP1650|CAP_C_0603|MCHP-CDB.DbLib|Capacitor NP|10uF|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||||||||{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|||||||||Capacitor NP|6/7/2018
3|C6, C7, C8, C10, C33, C38, C60|CAP CER 4.7uF 10V 10% X5R SMD 0402|Fitted|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1A475K050BC%26seller%3DDigi-Key%26sku%3D445-13820-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TDK{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1A475K050BC%26seller%3DDigi-Key%26sku%3D445-13820-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C1005X5R1A475K050BC{URL.TIP}Manufacturer|CAP1684|YES|7|1|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1005X5R1A475K050BC%26seller%3DDigi-Key%26sku%3D445-13820-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}445-13820-1-ND{URL.TIP}Supplier|0.62|MCL Design|CAP1684|CAP_C_0402|MCHP-CDB.DbLib|Capacitor NP|4.7uF|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||||||||{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|||||||||Capacitor NP|6/7/2018
4|C14|CAP SUPERCAP 200mF 3.3V -20% +80% 200Ohm AX P8.3L11.7D6.8H1.8|Fitted|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DElna%26mpn%3DDSK-3R3H204T614-H2L%26seller%3DDigi-Key%26sku%3D604-1147-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Elna{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DElna%26mpn%3DDSK-3R3H204T614-H2L%26seller%3DDigi-Key%26sku%3D604-1147-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}DSK-3R3H204T614-H2L{URL.TIP}Manufacturer|CAP1762|YES|1|1|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DElna%26mpn%3DDSK-3R3H204T614-H2L%26seller%3DDigi-Key%26sku%3D604-1147-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}604-1147-1-ND{URL.TIP}Supplier|1.95|MCL Design|CAP1762|CAP_AX_P8.3L11.7D6.8H1.8|MCHP-CDB.DbLib|Capacitor POL|220mF|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||||||||{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|||||||||Capacitor POL|6/7/2018
5|C16, C19, C21, C23|CAP CER 2.2uF 16V 10% X5R SMD 0603|Fitted|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1608X5R1C225K080AB%26seller%3DDigi-Key%26sku%3D445-5157-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}TDK{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1608X5R1C225K080AB%26seller%3DDigi-Key%26sku%3D445-5157-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C1608X5R1C225K080AB{URL.TIP}Manufacturer|CAP0597|DNP|4|1|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTDK%26mpn%3DC1608X5R1C225K080AB%26seller%3DDigi-Key%26sku%3D445-5157-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}445-5157-1-ND{URL.TIP}Supplier|0.23|MCL Design|CAP0597|CAP_C_0603|MCHP-CDB.DbLib|Capacitor NP|2.2uF|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||||||||{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|||||||||Capacitor NP|6/7/2018
6|C25, C26|CAP CER 10000pF 16V 10% X7R SMD 0402|Fitted|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0402C103K4RACTU%26seller%3DDigi-Key%26sku%3D399-1038-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}KEMET{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0402C103K4RACTU%26seller%3DDigi-Key%26sku%3D399-1038-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C0402C103K4RACTU{URL.TIP}Manufacturer|CAP0278|YES|2|1|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0402C103K4RACTU%26seller%3DDigi-Key%26sku%3D399-1038-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}399-1038-1-ND{URL.TIP}Supplier|0.1|MCL Design|CAP0278|CAP_C_0402|MCHP-CDB.DbLib|Capacitor NP|10000pF|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0402C103K4RAC%26seller%3DKEMET%26sku%3DC0402C103K4RAC%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}KEMET{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0402C103K4RAC%26seller%3DKEMET%26sku%3DC0402C103K4RAC%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}C0402C103K4RAC{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|KEMET||||||||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DC0402C103K4RAC%26seller%3DKEMET%26sku%3DC0402C103K4RAC%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}C0402C103K4RAC{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|||||||||Capacitor NP|6/7/2018
7|C27|CAP CER 10pF 50V 5% NP0 SMD 0402|Fitted|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGRM1555C1H100JZ01D%26seller%3DDigi-Key%26sku%3D490-1278-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Murata{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGRM1555C1H100JZ01D%26seller%3DDigi-Key%26sku%3D490-1278-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}GRM1555C1H100JZ01D{URL.TIP}Manufacturer|CAP0613|Yes|1|1|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGRM1555C1H100JZ01D%26seller%3DDigi-Key%26sku%3D490-1278-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}490-1278-1-ND{URL.TIP}Supplier|0.1|MCL Design|CAP0613|CAP_C_0402|MCHP-CDB.DbLib|Capacitor NP|10pF|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGJM1555C1H100JB01D%26seller%3DDigi-Key%26sku%3D490-3113-2-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Murata{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGRM1555C1H100JA01D%26seller%3DDigi-Key%26sku%3D490-5921-2-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Murata{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGJM1555C1H100JB01D%26seller%3DDigi-Key%26sku%3D490-3113-2-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}GJM1555C1H100JB01D{URL.TIP}Manufacturer|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGRM1555C1H100JA01D%26seller%3DDigi-Key%26sku%3D490-5921-2-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}GRM1555C1H100JA01D{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|{URL}{URL.TEXT}{URL.TIP}Manufacturer|Digi-Key|Digi-Key|||||||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGJM1555C1H100JB01D%26seller%3DDigi-Key%26sku%3D490-3113-2-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}490-3113-2-ND{URL.TIP}Supplier|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMurata%26mpn%3DGRM1555C1H100JA01D%26seller%3DDigi-Key%26sku%3D490-5921-2-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}490-5921-2-ND{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|{URL}{URL.TEXT}{URL.TIP}Supplier|||||||||Capacitor NP|6/7/2018
